agency_id,route_id,shape_id,stop_sequence,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,arrival_offset,departure_offset,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
cr_transit,R07,S07,35,,Kirkwood Community College East Campus,concrete pad,41.91131885,-91.64854268,,,,,,,,,,,,
cr_transit,R07,S07,36,,Kirkwood Pkwy across from 610-774,grass to sidewalk,41.91003637,-91.64644724,,,,,,,,,,,,
cr_transit,R07,S07,37,,6400 C St  (Transamerica parking lot),"grass, no sidewalk",41.91454648,-91.64000617,,,,,,,0:25:00,0:25:00,,,,
cr_transit,R07,S07,38,,6300 C St  (Hibu parking lot),concrete pad,41.91617415,-91.64032638,,,,,,,,,,,,
cr_transit,R07,S07,39,,Hibu driveway & C St,corner sidewalk,41.91813362,-91.63744939,,,,,,,,,,,,
cr_transit,R07,S07,40,,C St across from Prairie Rose Dr,grass to sidewalk,41.91602423,-91.6374306,,,,,,,,,,,,
cr_transit,R07,S07,41,,610-774 Kirkwood Pkwy,grass to sidewalk,41.90997866,-91.64579046,,,,,,,,,,,,
cr_transit,R07,S07,42,,Kirkwood Community College Washington Hall,concrete pad,41.90686297,-91.64912636,,,,,,,,,,,,
cr_transit,R07,S07,43,,Kirkwood Community College & 76th Ave Dr,"grass, no sidewalk",41.90510307,-91.64923469,,,,,,,,,,,,
cr_transit,R07,S07,44,,76th Ave Dr across from Hotel Driveway,"grass, no sidewalk",41.90513694,-91.65422515,,,,,,,0:30:00,0:30:00,,,,
cr_transit,R07,S07,45,,76th Ave Dr & Kirkwood Blvd,corner sidewalk,41.90518392,-91.65637663,,,,,,,,,,,,
cr_transit,R07,S07,46,,Kirkwood Blvd across from Rolling Ridge Dr,grass to sidewalk,41.90853014,-91.65629488,,,,,,,,,,,,
cr_transit,R07,S07,47,,Kirkwood Blvd & 66th Ave,"grass, no sidewalk",41.91456121,-91.65648559,,,,,,,,,,,,
cr_transit,R07,S07,48,,Kirkwood Blvd & Kirkwood North Rd,"grass, no sidewalk",41.91894387,-91.65640546,,,,,,,,,,,,
cr_transit,R07,S07,49,,Kirkwood Blvd & Kirkwood Ct,corner sidewalk,41.92121947,-91.65641875,,,,,,,,,,,,
cr_transit,R07,S07,50,,Kirkwood Blvd & Miller Ave,corner sidewalk,41.92287588,-91.65645014,,,,,,,,,,,,
cr_transit,R07,S07,51,,Bowling St & 50th Ave Dr,"grass, no sidewalk",41.92944227,-91.65659337,,,,,,,,,,,,
cr_transit,R07,S07,52,,4805 Bowling St. (Apache Hose),"grass, no sidewalk",41.93381589,-91.65668899,,,,,,,,,,,,
cr_transit,R07,S07,53,,Bowling St & 41st Ave Dr,grass to sidewalk,41.93754677,-91.65681934,,,,,,,,,,,,
cr_transit,R07,S07,54,,3939 Bowling St (RR Tracks),,41.93900032,-91.65697461,,,,,,,,,,,,
cr_transit,R07,S07,55,,Bowling St & 33rd Ave Dr,,41.94482658,-91.6569349,,,,,,,,,,,,
cr_transit,R07,S07,56,,Bowling St & 29th Ave Dr,,41.94845402,-91.65704444,,,,,,,,,,,,
cr_transit,R07,S07,57,,Bowling St & 26th Ave Dr,,41.95249034,-91.65742562,,,,,,,,,,,,
cr_transit,R07,S07,58,,Bowling St & Wilson Ave Dr  (Dairy Queen),,41.95567529,-91.65738702,,,,,,,,,,,,
cr_transit,R07,S07,59,,Wilson Ave Dr & Lauren Dr,,41.95569753,-91.65225459,,,,,,,,,,,,
cr_transit,R07,S07,60,,Wilson Ave Dr & Deborah Dr,corner sidewalk,41.95572793,-91.65109999,,,,,,,,,,,,
cr_transit,R07,S07,61,,Wilson Ave Dr & Fruitland Blvd,"grass, no sidewalk",41.95565811,-91.64925147,,,,,,,,,,,,
cr_transit,R07,S07,62,,2247 C St  (Hawthorne Hills),concrete pad,41.95750859,-91.65008013,,,,,,,0:38:00,0:38:00,,,,
cr_transit,R07,S07,63,,C St across from Lauren Dr (Schorg Manor),concrete pad,41.95863513,-91.65163242,,,,,,,,,,,,
cr_transit,R07,S07,64,,C St across from Rapids Ave,grass to sidewalk,41.96097413,-91.65545236,,,,,,,,,,,,
cr_transit,R07,S07,65,,C St & 21st Ave,corner sidewalk,41.96200577,-91.65733805,,,,,,,,,,,,
cr_transit,R07,S07,66,,C St & 18th Ave,corner sidewalk,41.9633998,-91.6598629,,,,,,,,,,,,
cr_transit,R07,S07,67,,C St & 16th Ave,concrete pad,41.96414586,-91.66144267,,,,,,,,,,,,
cr_transit,R07,S07,68,,C St & 12th Ave,grass to sidewalk,41.96481448,-91.66261501,,,,,,,,,,,,
cr_transit,R07,S07,69,,2nd St & 11th Ave,corner sidewalk,41.9703492,-91.65994148,,,,,,,,,,,,
cr_transit,R07,S07,70,,2nd St & 9th Ave (RR tracks),concrete pad,41.97199053,-91.66164804,,,,,,,,,,,,
cr_transit,R07,S07,71,,7th Ave & 1st St,grass to sidewalk,41.97317487,-91.66459051,,,,,,,,,,,,
cr_transit,R07,S07,72,,Ground Transportation Center,concrete pad,41.9754687,-91.66665906,,,,,,,0:50:00,0:50:00,,,,
cr_transit,R07,S07x,1,,Ground Transportation Center,concrete pad,41.9754687,-91.66665906,,,,,,,0:00:00,0:00:00,,,,
cr_transit,R07,S07x,2,,2nd St & 7th Ave,concrete pad,41.97348535,-91.6634884,,,,,,,,,,,,
cr_transit,R07,S07x,3,,2nd St & 9th Ave (RR tracks),gravel to sidewalk,41.9719974,-91.66196505,,,,,,,,,,,,
cr_transit,R07,S07x,4,,2nd St & 11th Ave,grass to sidewalk,41.97037361,-91.6602066,,,,,,,,,,,,
cr_transit,R07,S07x,5,,C St & 16th Ave,grass to sidewalk,41.96416826,-91.66183676,,,,,,,,,,,,
cr_transit,R07,S07x,6,,C St & 18th Ave,corner sidewalk,41.96331607,-91.66042509,,,,,,,,,,,,
cr_transit,R07,S07x,7,,C St & Bowling St,grass to sidewalk,41.96191335,-91.65769998,,,,,,,,,,,,
cr_transit,R07,S07x,8,,C St & Rapids Ave,grass to sidewalk,41.96101041,-91.65582772,,,,,,,,,,,,
cr_transit,R07,S07x,9,,C St & Lauren Dr,concrete pad,41.95853954,-91.6518361,,,,,,,,,,,,
cr_transit,R07,S07x,10,,C St  across from Hawthorne Hills shelter,concrete pad,41.95737725,-91.65013092,,,,,,,0:07:00,0:07:00,,,,
cr_transit,R07,S07x,11,,Fruitland Blvd & Wilson Ave Dr,"grass, no sidewalk",41.95591722,-91.64920518,,,,,,,,,,,,
cr_transit,R07,S07x,12,,Wilson Ave Dr & Lauren Dr,corner sidewalk,41.95591416,-91.65196458,,,,,,,,,,,,
cr_transit,R07,S07x,13,,2300 Bowling St (Hy-Vee gas station),concrete pad,41.95598271,-91.65735225,,,,,,,,,,,,
cr_transit,R07,S07x,14,,Bowling St & 25th Ave,concrete pad,41.95349612,-91.65772295,,,,,,,,,,,,
cr_transit,R07,S07x,15,,Bowling St & 27th Ave,concrete pad,41.95194543,-91.65773623,,,,,,,,,,,,
cr_transit,R07,S07x,16,,Bowling St & 29th Ave,concrete pad,41.9487326,-91.65743412,,,,,,,,,,,,
cr_transit,R07,S07x,17,,Bowling St & 33rd Ave,concrete pad,41.94511806,-91.65735734,,,,,,,,,,,,
cr_transit,R07,S07x,18,,Bowling St & 41st Ave (ASAC),concrete pad,41.93780045,-91.65729731,,,,,,,,,,,,
cr_transit,R07,S07x,19,,Bowling St & 43rd Ave,concrete pad,41.93603018,-91.65718787,,,,,,,,,,,,
cr_transit,R07,S07x,20,,4420 Bowling St  (RR Tracks at Prairie Oaks),concrete pad,41.93394996,-91.65709492,,,,,,,,,,,,
cr_transit,R07,S07x,21,,4700 Bowling St (Color Web Printers),concrete pad,41.93266827,-91.65711291,,,,,,,,,,,,
cr_transit,R07,S07x,22,,Bowling St & 50th Ave,concrete pad,41.92976132,-91.65712923,,,,,,,,,,,,
cr_transit,R07,S07x,23,,50th Ave (RR Tracks),"grass, no sidewalk",41.93048659,-91.66326243,,,,,,,,,,,,
cr_transit,R07,S07x,24,,50th Ave & J St.,"grass, no sidewalk",41.93058847,-91.66621751,,,,,,,,,,,,
cr_transit,R07,S07x,25,,J St & Miller Ave,"grass, no sidewalk",41.92417741,-91.66673744,,,,,,,,,,,,
cr_transit,R07,S07x,26,,Miller Ave & Wyoming Dr,"grass, no sidewalk",41.92418116,-91.66401916,,,,,,,,,,,,
cr_transit,R07,S07x,27,,Miller Ave & Vermont St,"grass, no sidewalk",41.92448061,-91.66250458,,,,,,,,,,,,
cr_transit,R07,S07x,28,,71 Miller Ave  (Kirkwood Villages),grass to sidewalk,41.92451698,-91.66039641,,,,,,,,,,,,
cr_transit,R07,S07x,29,,Miller Ave & Kirkwood Blvd,corner sidewalk,41.92434436,-91.65696673,,,,,,,0:14:00,0:14:00,,,,
cr_transit,R07,S07x,30,,Kirkwood Blvd & Four Oaks Ave,corner sidewalk,41.9232476,-91.65694728,,,,,,,,,,,,
cr_transit,R07,S07x,31,,Kirkwood Blvd & Kirkwood Ct  (Four Oaks),corner sidewalk,41.92139775,-91.65690071,,,,,,,,,,,,
cr_transit,R07,S07x,32,,Kirkwood Blvd & Devonwood Ave,corner sidewalk,41.91928333,-91.65687201,,,,,,,,,,,,
cr_transit,R07,S07x,33,,Kirkwood Community College Main Entrance Sign,concrete pad,41.91450599,-91.65496547,,,,,,,,,,,,
cr_transit,R07,S07x,34,,Kirkwood Community College Linn Hall,concrete pad,41.91219582,-91.65199776,,,,,,,0:20:00,0:20:00,,,,
cr_transit,R07,S07x,35,,Kirkwood Community College East Campus,concrete pad,41.91131885,-91.64854268,,,,,,,,,,,,
cr_transit,R07,S07x,36,,Kirkwood Pkwy across from 610-774,grass to sidewalk,41.91003637,-91.64644724,,,,,,,,,,,,
cr_transit,R07,S07x,37,,6400 C St  (Transamerica parking lot),"grass, no sidewalk",41.91454648,-91.64000617,,,,,,,0:25:00,0:25:00,,,,
cr_transit,R07,S07x,38,,6300 C St  (Hibu parking lot),concrete pad,41.91617415,-91.64032638,,,,,,,,,,,,
cr_transit,R07,S07x,39,,Hibu driveway & C St,corner sidewalk,41.91813362,-91.63744939,,,,,,,,,,,,
cr_transit,R07,S07x,54,,C St & Bethpage Dr,grass to sidewalk,41.92003182,-91.63700724,,,,,,,,,,,,
cr_transit,R07,S07x,55,,C St & Ely Rd,corner sidewalk,41.92284486,-91.63702951,,,,,,,,,,,,
cr_transit,R07,S07x,56,,5005 C St,"grass, no sidewalk",41.93069087,-91.63732439,,,,,,,,,,,,
cr_transit,R07,S07x,57,,4601 C St  (RR Tracks),"grass, no sidewalk",41.93321162,-91.63739359,,,,,,,,,,,,
cr_transit,R07,S07x,58,,4333 C St  (Profol),"grass, no sidewalk",41.93483846,-91.63743652,,,,,,,0:36:00,0:36:00,,,,
cr_transit,R07,S07x,59,,1000 41st Ave Dr  (Du Pont),"grass, no sidewalk",41.93786678,-91.64033688,,,,,,,,,,,,
cr_transit,R07,S07x,60,,across from 725 41st Ave,"grass, no sidewalk",41.93792567,-91.64392512,,,,,,,,,,,,
cr_transit,R07,S07x,61,,700 41st Ave Dr,"grass, no sidewalk",41.93777782,-91.64711735,,,,,,,,,,,,
cr_transit,R07,S07x,62,,400 41st Ave Dr  (K's Acres),"grass, no sidewalk",41.93769492,-91.6521036,,,,,,,,,,,,
cr_transit,R07,S07x,63,,41st Ave Dr & Bowling St  (Casey's),corner sidewalk,41.93781578,-91.65688667,,,,,,,,,,,,
cr_transit,R07,S07x,54,,3939 Bowling St (RR Tracks),,41.93900032,-91.65697461,,,,,,,,,,,,
cr_transit,R07,S07x,55,,Bowling St & 33rd Ave Dr,,41.94482658,-91.6569349,,,,,,,,,,,,
cr_transit,R07,S07x,56,,Bowling St & 29th Ave Dr,,41.94845402,-91.65704444,,,,,,,,,,,,
cr_transit,R07,S07x,57,,Bowling St & 26th Ave Dr,,41.95249034,-91.65742562,,,,,,,,,,,,
cr_transit,R07,S07x,58,,Bowling St & Wilson Ave Dr  (Dairy Queen),,41.95567529,-91.65738702,,,,,,,,,,,,
cr_transit,R07,S07x,59,,Wilson Ave Dr & Lauren Dr,,41.95569753,-91.65225459,,,,,,,,,,,,
cr_transit,R07,S07x,60,,Wilson Ave Dr & Deborah Dr,corner sidewalk,41.95572793,-91.65109999,,,,,,,,,,,,
cr_transit,R07,S07x,61,,Wilson Ave Dr & Fruitland Blvd,"grass, no sidewalk",41.95565811,-91.64925147,,,,,,,,,,,,
cr_transit,R07,S07x,62,,2247 C St  (Hawthorne Hills),concrete pad,41.95750859,-91.65008013,,,,,,,0:38:00,0:38:00,,,,
cr_transit,R07,S07x,63,,C St across from Lauren Dr (Schorg Manor),concrete pad,41.95863513,-91.65163242,,,,,,,,,,,,
cr_transit,R07,S07x,64,,C St across from Rapids Ave,grass to sidewalk,41.96097413,-91.65545236,,,,,,,,,,,,
cr_transit,R07,S07x,65,,C St & 21st Ave,corner sidewalk,41.96200577,-91.65733805,,,,,,,,,,,,
cr_transit,R07,S07x,66,,C St & 18th Ave,corner sidewalk,41.9633998,-91.6598629,,,,,,,,,,,,
cr_transit,R07,S07x,67,,C St & 16th Ave,concrete pad,41.96414586,-91.66144267,,,,,,,,,,,,
cr_transit,R07,S07x,68,,C St & 12th Ave,grass to sidewalk,41.96481448,-91.66261501,,,,,,,,,,,,
cr_transit,R07,S07x,69,,2nd St & 11th Ave,corner sidewalk,41.9703492,-91.65994148,,,,,,,,,,,,
cr_transit,R07,S07x,70,,2nd St & 9th Ave (RR tracks),concrete pad,41.97199053,-91.66164804,,,,,,,,,,,,
cr_transit,R07,S07x,71,,7th Ave & 1st St,grass to sidewalk,41.97317487,-91.66459051,,,,,,,,,,,,
cr_transit,R07,S07x,72,,Ground Transportation Center,concrete pad,41.9754687,-91.66665906,,,,,,,0:50:00,0:50:00,,,,
cr_transit,R10,S10,01,,Ground Transportation Center,concrete pad,41.97541986250,-91.66662091740,,,,,,,00:00:00,00:00:00,,,,
cr_transit,R10,S10,02,,3rd St & 2nd Ave,concrete pad,41.97835379070,-91.66646522620,,,,,,,,,,,,
cr_transit,R10,S10,03,,1st Ave & 1st St,concrete pad,41.97825078150,-91.66970777410,,,,,,,,,,,,
cr_transit,R10,S10,04,,1st Ave & 2nd St,grass to sidewalk,41.97631930170,-91.67432009540,,,,,,,,,,,,
cr_transit,R10,S10,05,,1st Ave & 5th St,grass to sidewalk,41.97498067690,-91.67814988060,,,,,,,,,,,,
cr_transit,R10,S10,06,,1st Ave & 6th St (far-side),concrete pad,41.97425472870,-91.67995991740,,,,,,,,,,,,
cr_transit,R10,S10,07,,1st Ave at the 8th St RR tracks,grass to sidewalk,41.97349161190,-91.68226200010,,,,,,,,,,,,
cr_transit,R10,S10,08,,1st Ave & 10th St,corner sidewalk,41.97270524080,-91.68448008540,,,,,,,,,,,,
cr_transit,R10,S10,09,,1st Ave & 12th St,corner sidewalk,41.97178569640,-91.68699583540,,,,,,,,,,,,
cr_transit,R10,S10,10,,1st Ave & 13th St,corner sidewalk,41.97130400790,-91.68827838510,,,,,,,,,,,,
cr_transit,R10,S10,11,,1st Ave & 15th St (before turn lane),grass to sidewalk,41.97092553840,-91.69109482730,,,,,,,00:06:00,00:06:00,,,,
cr_transit,R10,S10,12,,1st Ave & 16th St,grass to sidewalk,41.97097204480,-91.69332973570,,,,,,,,,,,,
cr_transit,R10,S10,13,,1st Ave & 18th St,grass to sidewalk,41.97100011410,-91.69645095720,,,,,,,,,,,,
cr_transit,R10,S10,14,,1st Ave & 19th St,grass to sidewalk,41.97101702100,-91.69887548790,,,,,,,,,,,,
cr_transit,R10,S10,15,,1st Ave & 21st St,grass to sidewalk,41.97101382660,-91.70140223880,,,,,,,,,,,,
cr_transit,R10,S10,16,,1st Ave across from Cleveland St,"grass, no sidewalk",41.97100250520,-91.70400806030,,,,,,,,,,,,
cr_transit,R10,S10,17,,1st Ave & 27th St,corner sidewalk,41.96970715660,-91.70832853080,,,,,,,,,,,,
cr_transit,R10,S10,18,,1st Ave & 29th St,corner sidewalk,41.96898841070,-91.71064449920,,,,,,,,,,,,
cr_transit,R10,S10,19,,1st Ave across from LaSalle Dr,grass to sidewalk,41.96804770590,-91.71453538270,,,,,,,,,,,,
cr_transit,R10,S10,20,,1st Ave & Edgewood Rd,grass to sidewalk,41.96775206420,-91.71587742530,,,,,,,,,,,,
cr_transit,R10,S10,21,,1st Ave across from Auburn Dr  (LaSalle),"grass, no sidewalk",41.96751786090,-91.71853737100,,,,,,,,,,,,
cr_transit,R10,S10,22,,1st Ave & Clive Dr,corner sidewalk,41.96757727850,-91.72190110360,,,,,,,,,,,,
cr_transit,R10,S10,23,,100 Wiley Blvd (Fire Station),grass to sidewalk,41.96711616760,-91.72585773780,,,,,,,,,,,,
cr_transit,R10,S10,24,,4333 12th Ave (across from Fareway driveway),concrete pad,41.96575733380,-91.72686640460,,,,,,,,,,,,
cr_transit,R10,S10,25,,12th Ave & Jacolyn Dr,corner sidewalk,41.96550668530,-91.73045235000,,,,,,,,,,,,
cr_transit,R10,S10,26,,Jacolyn Dr & 16th Ave,corner sidewalk,41.96396216390,-91.73089204650,,,,,,,,,,,,
cr_transit,R10,S10,27,,16th Ave at Rain Tree Apts,grass to sidewalk,41.96400556630,-91.73550694500,,,,,,,,,,,,
cr_transit,R10,S10,28,,16th Ave & West Post Rd,"grass, no sidewalk",41.96405485770,-91.74020627720,,,,,,,00:15:00,00:15:00,,,,
cr_transit,R10,S10,29,,West Post Rd & Johnson Ave,"grass, no sidewalk",41.96568180230,-91.74019377740,,,,,,,,,,,,
cr_transit,R10,S10,30,,Johnson Ave at Arrowridge Apts,"grass, no sidewalk",41.96667819130,-91.73761999020,,,,,,,,,,,,
cr_transit,R10,S10,31,,Johnson Ave & 1st Ave,corner sidewalk,41.96750226970,-91.73533596160,,,,,,,,,,,,
cr_transit,R10,S10,32,,4845 Johnson Ave (Linwood Apts),concrete pad,41.96810086930,-91.73393498970,,,,,,,,,,,,
cr_transit,R10,S10,33,,Johnson Ave & Jacolyn Dr,corner sidewalk,41.96872675820,-91.73191077070,,,,,,,,,,,,
cr_transit,R10,S10,34,,Johnson Ave & Autumn Woods Dr (far-side),grass to sidewalk,41.96997976630,-91.72864628500,,,,,,,,,,,,
cr_transit,R10,S10,35,,Johnson Ave & Wiley Blvd,grass to sidewalk,41.97099820250,-91.72605156940,,,,,,,,,,,,
cr_transit,R10,S10,36,,Wiley Blvd & Roxbury Dr,corner sidewalk,41.96902206910,-91.72589442470,,,,,,,,,,,,
cr_transit,R10,S10,37,,Wiley Blvd & 1st Ave (far-side) (Fire Station),grass to sidewalk,41.96709929700,-91.72584544230,,,,,,,,,,,,
cr_transit,R10,S10,38,,12th Ave & Wiley Blvd (far-side) (IBEW),"grass, no sidewalk",41.96560444650,-91.72534652550,,,,,,,,,,,,
cr_transit,R10,S10,39,,12th Ave & Clive Dr,concrete pad,41.96558128580,-91.72231694900,,,,,,,,,,,,
cr_transit,R10,S10,40,,3665 12th Ave,grass to sidewalk,41.96556478730,-91.72024001530,,,,,,,,,,,,
cr_transit,R10,S10,41,,12th Ave & Auburn Dr (far-side),concrete pad,41.96557056530,-91.71806674120,,,,,,,,,,,,
cr_transit,R10,S10,42,,12th Ave & Edgewood Rd,grass to sidewalk,41.96547434330,-91.71622921690,,,,,,,,,,,,
cr_transit,R10,S10,43,,Edgewood Rd & 16th Ave,concrete pad,41.96380632480,-91.71631664070,,,,,,,,,,,,
cr_transit,R10,S10,44,,1640 Edgewood Rd  (Pizza Hut),concrete pad,41.96296146360,-91.71622560580,,,,,,,,,,,,
cr_transit,R10,S10,45,,Edgewood Rd & 20th Ave,corner sidewalk,41.96023454090,-91.71630900550,,,,,,,,,,,,
cr_transit,R10,S10,46,,20th Ave past Aldi's driveway,concrete pad,41.96022396310,-91.71805860600,,,,,,,00:22:00,00:22:00,,,,
cr_transit,R10,S10,47,,2000 Scotty Dr  (Goodwill),concrete pad,41.95973212950,-91.71995410650,,,,,,,,,,,,
cr_transit,R10,S10,48,,Scotty Dr across from Hills Bank exit,"grass, no sidewalk",41.95710951730,-91.71976268180,,,,,,,,,,,,
cr_transit,R10,S10,49,,3950 Wilson Ave,"grass, no sidewalk",41.95661846220,-91.72214283520,,,,,,,,,,,,
cr_transit,R10,S10,50,,Westdale Dr & Wilson Ave (far-side),grass to sidewalk,41.95590246210,-91.72273644020,,,,,,,,,,,,
cr_transit,R10,S10,51,,Westdale Mall,concrete pad,41.95322212850,-91.71941277230,,,,,,,00:30:00,00:30:00,,,,
cr_transit,R10,S10,52,,Edgewood Rd & Wilson Ave,grass to sidewalk,41.95622719430,-91.71604258040,,,,,,,,,,,,
cr_transit,R10,S10,53,,3245 Williams Parkway,"grass, no sidewalk",41.95888745340,-91.71286201610,,,,,,,,,,,,
cr_transit,R10,S10,54,,2945 Williams Parkway  (Capri),concrete pad,41.96082780100,-91.71068157730,,,,,,,00:34:00,00:34:00,,,,
cr_transit,R10,S10,55,,Frontage Rd exit at 16th Ave,"grass, no sidewalk",41.96282587360,-91.70618031510,,,,,,,,,,,,
cr_transit,R10,S10,56,,16th Ave & 23rd St,"grass, no sidewalk",41.96266623170,-91.70335826570,,,,,,,,,,,,
cr_transit,R10,S10,57,,20th St & 16th Ave (far-side),"grass, no sidewalk",41.96298232550,-91.69961380290,,,,,,,,,,,,
cr_transit,R10,S10,58,,20th St across from Chandler St  (Jefferson),concrete pad,41.96426546480,-91.69994693470,,,,,,,,,,,,
cr_transit,R10,S10,59,,Chandler St & 10th Ave,"grass, no sidewalk",41.96718425770,-91.70144267580,,,,,,,,,,,,
cr_transit,R10,S10,60,,Chandler St & 8th Ave,"grass, no sidewalk",41.96893932290,-91.69898116840,,,,,,,,,,,,
cr_transit,R10,S10,61,,8th Ave & 18th St,"grass, no sidewalk",41.96895987380,-91.69616803460,,,,,,,,,,,,
cr_transit,R10,S10,62,,8th Ave & 17th St,corner sidewalk,41.96891810870,-91.69496721000,,,,,,,,,,,,
cr_transit,R10,S10,63,,8th Ave & 15th St,corner sidewalk,41.96886848120,-91.69185583310,,,,,,,,,,,,
cr_transit,R10,S10,64,,15th St & 1st Ave,grass to sidewalk,41.97063675710,-91.69164920550,,,,,,,00:39:00,00:39:00,,,,
cr_transit,R10,S10,65,,1st Ave & 13th St,grass to sidewalk,41.97102475310,-91.68841233180,,,,,,,,,,,,
cr_transit,R10,S10,66,,1st Ave & 12th St,corner sidewalk,41.97144834260,-91.68705661580,,,,,,,,,,,,
cr_transit,R10,S10,67,,903 1st Ave  (Family Dollar),concrete pad,41.97272949160,-91.68365341290,,,,,,,,,,,,
cr_transit,R10,S10,68,,1st Ave & 7th St,corner sidewalk,41.97372092050,-91.68075426710,,,,,,,,,,,,
cr_transit,R10,S10,69,,1st Ave & 5th St,corner sidewalk,41.97455255050,-91.67831484310,,,,,,,,,,,,
cr_transit,R10,S10,70,,1st Ave & L St,grass to sidewalk,41.97493256960,-91.67709363740,,,,,,,,,,,,
cr_transit,R10,S10,71,,1st Ave & 2nd St,corner sidewalk,41.97595113500,-91.67450159540,,,,,,,,,,,,
cr_transit,R10,S10,72,,1st Ave & 1st St (far-side),concrete pad,41.97669530190,-91.67250509490,,,,,,,,,,,,
cr_transit,R10,S10,73,,1st Ave & 1st St  (City Hall),concrete pad,41.97786730220,-91.66991626100,,,,,,,,,,,,
cr_transit,R10,S10,74,,3rd St & 2nd Ave (US Bank),concrete pad,41.97854703400,-91.66689544670,,,,,,,,,,,,
cr_transit,R10,S10,75,,Ground Transportation Center,concrete pad,41.97541986250,-91.66662091740,,,,,,,00:50:00,00:50:00,,,,
cr_transit,R11,S11,01,,Ground Transportation Center,concrete pad,41.97543346620,-91.66660236490,,,,,,,00:00:00,00:00:00,,,,
cr_transit,R11,S11,2,,7th Ave & 2nd St,corner sidewalk,41.97349569240,-91.66350447650,,,,,,,,,,,,
cr_transit,R11,S11,3,,8th Ave & 1st St,grass to sidewalk,41.97010786790,-91.66881371680,,,,,,,,,,,,
cr_transit,R11,S11,4,,2nd St & 10th Ave,corner sidewalk,41.96776701550,-91.66917468450,,,,,,,,,,,,
cr_transit,R11,S11,5,,2nd St across from 12th Ave,grass to sidewalk,41.96588436480,-91.66794935370,,,,,,,,,,,,
cr_transit,R11,S11,6,,J St & 14th Ave,corner sidewalk,41.96394575260,-91.66735520500,,,,,,,,,,,,
cr_transit,R11,S11,7,,J St & 16th Ave,corner sidewalk,41.96178029750,-91.66736674260,,,,,,,,,,,,
cr_transit,R11,S11,8,,J St & 19th Ave,grass to sidewalk,41.95974579810,-91.66741884110,,,,,,,,,,,,
cr_transit,R11,S11,9,,J St & 21st Ave,corner sidewalk,41.95775977630,-91.66745509190,,,,,,,,,,,,
cr_transit,R11,S11,10,,J St & Wilson Ave (far-side),grass to sidewalk,41.95566611250,-91.66751327320,,,,,,,,,,,,
cr_transit,R11,S11,11,,J St & 25th Ave,grass to sidewalk,41.95377867100,-91.66738580630,,,,,,,,,,,,
cr_transit,R11,S11,12,,J St & 27th Ave,grass to sidewalk,41.95155264050,-91.66753291560,,,,,,,,,,,,
cr_transit,R11,S11,13,,J St across from 29th Ave,grass to sidewalk,41.94868614140,-91.66735004420,,,,,,,,,,,,
cr_transit,R11,S11,14,,3000 J St  (Cedar Valley Townhouses),concrete pad,41.94746618470,-91.66727789730,,,,,,,,,,,,
cr_transit,R11,S11,15,,J St & 33rd Ave,grass to sidewalk,41.94520236900,-91.66700086730,,,,,,,00:07:00,00:07:00,,,,
cr_transit,R11,S11,16,,33rd Ave & South Ridge Dr,concrete pad,41.94504225670,-91.67252641570,,,,,,,,,,,,
cr_transit,R11,S11,17,,6th St & 33rd Ave (far-side),grass to sidewalk,41.94265096280,-91.67635625900,,,,,,,,,,,,
cr_transit,R11,S11,18,,6th St. @ Railroad Tracks,"gravel shoulder, no sidewalk",41.93993199440,-91.67637392920,,,,,,,,,,,,
cr_transit,R11,S11,19,,6th St across from Hawkeye Downs Rd,"gravel shoulder, no sidewalk",41.93352037130,-91.67649379760,,,,,,,,,,,,
cr_transit,R11,S11,20,,5560 6th St  (HACAP),concrete pad,41.92359540870,-91.67658773990,,,,,,,,,,,,
cr_transit,R11,S11,21,,6th St & 58th Ave Ct (far-side),"gravel shoulder, no sidewalk",41.92186322370,-91.67664964680,,,,,,,,,,,,
cr_transit,R11,S11,22,,6th St & 60th Ave,"gravel shoulder, no sidewalk",41.91997801440,-91.67658754850,,,,,,,,,,,,
cr_transit,R11,S11,23,,6th St & 63rd Ave,"gravel shoulder, no sidewalk",41.91810132740,-91.67657425920,,,,,,,,,,,,
cr_transit,R11,S11,24,,6th St & 66th Ave (far-side),"gravel shoulder, no sidewalk",41.91391678460,-91.67650736330,,,,,,,,,,,,
cr_transit,R11,S11,25,,6th St & 76th Ave,"gravel shoulder, no sidewalk",41.90555796260,-91.67640210100,,,,,,,00:14:00,00:14:00,,,,
cr_transit,R11,S11,26,,76th Ave & Irish Dr,"grass, no sidewalk",41.90556358780,-91.68731795040,,,,,,,,,,,,
cr_transit,R11,S11,27,,76th Ave across from (Pro-Tow),"grass, no sidewalk",41.90560856520,-91.69077239630,,,,,,,,,,,,
cr_transit,R11,S11,28,,7700 18th St (Nordstrom's),grass to sidewalk,41.90350435770,-91.69586073750,,,,,,,,,,,,
cr_transit,R11,S11,29,,Arthur Collins Pkwy & Lippish Ct SW,concrete pad,41.88930480640,-91.70115042100,,,,,,,,,,,,
cr_transit,R11,S11,30,,Eastern Iowa Airport Terminal (West End),concrete pad,41.89017830230,-91.70472672380,,,,,,,00:20:00,00:20:00,,,,
